t(s),Total solute volume 7,Total solute volume 8,Total solute volume 9,Total solute volume 10,Total solute volume 11,Total solute volume 12,Total solute volume 13,Total solute volume 14,Total solute volume 15,Total solute volume 16,Total solute volume 17,Total solute volume 18,Total solute volume 19,Total solute volume 20,Total solute volume 6,Total retention volume 7,Total retention volume 8,Total retention volume 9,Total retention volume 10,Total retention volume 11,Total retention volume 12,Total retention volume 13,Total retention volume 14,Total retention volume 15,Total retention volume 16,Total retention volume 17,Total retention volume 18,Total retention volume 19,Total retention volume 20,Total retention volume 6,Flux surface 30: solute,Flux surface 29: solute,Flux surface 28: solute,Flux surface 31: solute,Flux surface 32: solute,Flux surface 33: solute,Flux surface 34: solute,Flux surface 35: solute,Flux surface 36: solute,Flux surface 37: solute,Flux surface 38: solute,Flux surface 24: solute,Flux surface 25: solute,Flux surface 26: solute,Flux surface 27: solute,Flux surface 21: solute
374679.75093195506,7.321034005945678e+16,1.6909708148495588e+20,1.28952802473579e+18,1.6660624308078305e+18,1.115581675658863e+18,1.0174207168533786e+18,1.136779845934703e+18,8.436948146479808e+16,1.7045892044788858e+17,2.6331354302300995e+17,6.2759451241838104e+16,1.5454997707628536e+16,1.831630207810718e+16,4.4469547452252344e+16,3.5797473275441914e+21,7.956475265510072e+17,2.0758240503574004e+20,1.4681990276959324e+18,3.034728913650022e+18,1.938869583060597e+18,1.7087118505205942e+18,2.1597399609264067e+18,1.6071698180682163e+17,3.180959901790594e+17,4.968986457213966e+17,1.2615654111614382e+17,3.1978249996566348e+16,3.796190615600478e+16,9.088462316708645e+16,3.5797473275441914e+21,-2049746737846620.0,-2238755587534472.5,-3331634982517222.0,-2256033551031514.5,-159962352743398.62,-330220621778118.7,-513720997920228.7,-117138209910669.9,-26740232959762.96,-32154310021921.69,-81746853296191.61,-968975921836162.6,-899422275049910.1,-920799674832939.8,-885823320879183.5,20024025270883.434
378427.5484412746,7.321036449087373e+16,1.6918372856099645e+20,1.2895314984884861e+18,1.6675310377058865e+18,1.1158003859277618e+18,1.0175008136668204e+18,1.1372084761040216e+18,8.436948146491194e+16,1.704589204647451e+17,2.633135613204061e+17,6.275945082723394e+16,1.5454997727323696e+16,1.831630202662829e+16,4.4469547452423656e+16,3.5809179354348546e+21,7.956477574224411e+17,2.0769029782510774e+20,1.4682029720320937e+18,3.0373513818932116e+18,1.9392457089395717e+18,1.7088439022612332e+18,2.1605413007595095e+18,1.6071698180703798e+17,3.180959902101014e+17,4.9689867984233146e+17,1.2615654030377896e+17,3.1978250037057736e+16,3.796190604923463e+16,9.088462316743638e+16,3.5809179354348546e+21,-2049910362301536.2,-2239199529709127.5,-3334598620853755.0,-2256893531917268.0,-159962352743621.44,-330220621811734.8,-513721034463893.0,-117138209184121.9,-26740232996363.758,-32154309926177.05,-81746853296520.56,-970064881004042.5,-899891781690442.8,-921134233696419.4,-886052374235126.0,20024017318823.26
382212.82392568735,7.32103879126927e+16,1.692670916199112e+20,1.289534678979186e+18,1.6689520475103342e+18,1.1160075217968828e+18,1.017575867739941e+18,1.1376195594783628e+18,8.436948146501578e+16,1.7045892048000723e+17,2.6331357807305712e+17,6.275945042945031e+16,1.5454997747062844e+16,1.8316301979228836e+16,4.446954745258044e+16,3.582042374288599e+21,7.95647978720384e+17,2.0779411618618963e+20,1.4682065833786924e+18,3.0398886916598564e+18,1.939601942811645e+18,1.7089676381603756e+18,2.1613098080721582e+18,1.6071698180723546e+17,3.180959902382065e+17,4.968987110820458e+17,1.2615653952439906e+17,3.1978250077646908e+16,3.796190595092616e+16,9.08846231677565e+16,3.582042374288599e+21,-2050063686037741.0,-2239619980513836.5,-3337466243512336.0,-2257718319232955.0,-159962352743824.72,-330220621842158.44,-513721067921481.75,-117138208486918.38,-26740233033041.797,-32154309838022.832,-81746853296821.16,-971120487219811.8,-900340723175194.6,-921450419639166.8,-886267650398754.4,20024009675411.008
386035.9521649442,7.321041039919693e+16,1.6934725218706647e+20,1.2895375882461583e+18,1.670326241248934e+18,1.1162035136643158e+18,1.0176461419386417e+18,1.138013516434645e+18,8.436948146511075e+16,1.704589204938254e+17,2.6331359340784605e+17,6.275945004808653e+16,1.5454997766772332e+16,1.831630193561949e+16,4.446954745272387e+16,3.5831218386731695e+21,7.956481912625815e+17,2.078939606357783e+20,1.4682098867595305e+18,3.042342249192353e+18,1.9399390236209147e+18,1.7090834919348444e+18,2.162046271088971e+18,1.607169818074156e+17,3.180959902636525e+17,4.968987396772785e+17,1.2615653877721858e+17,3.1978250118181572e+16,3.796190586047953e+16,9.088462316804955e+16,3.5831218386731695e+21,-2050207245925314.2,-2240017813202180.8,-3340239424186174.0,-2258508755373419.0,-159962352744010.34,-330220621869710.94,-513721098546913.06,-117138207818403.12,-26740233069662.203,-32154309756922.32,-81746853297096.38,-972143230070541.9,-900769693930739.1,-921748967816769.1,-886469806340922.2,20024002254236.92
389897.31168659363,7.321043199684058e+16,1.6942429165484586e+20,1.2895402469108434e+18,1.6716544174996e+18,1.1163887877030943e+18,1.0177118891644201e+18,1.1383907725681477e+18,8.436948146519736e+16,1.7045892050636864e+17,2.6331360744124422e+17,6.275944968271016e+16,1.5454997786380986e+16,1.8316301895516336e+16,4.44695474528549e+16,3.5841575220864803e+21,7.95648395378254e+17,2.0798993155433438e+20,1.4682129055894956e+18,3.044713491696644e+18,1.9402576830952645e+18,1.7091918808360804e+18,2.1627514877027295e+18,1.6071698180758003e+17,3.1809599028675104e+17,4.9689876584531456e+17,1.2615653806138678e+17,3.1978250158514756e+16,3.796190577730591e+16,9.08846231683172e+16,3.5841575220864824e+21,-2050341558492374.5,-2240393892483553.8,-3342919772035765.5,-2259265693235588.5,-159962352744179.3,-330220621894702.94,-513721126572202.1,-117138207177769.3,-26740233106097.24,-32154309682346.145,-81746853297347.66,-973133611623128.9,-901179289452505.0,-922030602089237.9,-886659479556660.9,20023995202942.84
393797.2848034596,7.321045256290723e+16,1.6949829121030318e+20,1.2895426742496276e+18,1.6729373914683133e+18,1.1165637651690285e+18,1.0177733524999195e+18,1.1387517580402104e+18,8.436948146527568e+16,1.7045892051772394e+17,2.633136202802867e+17,6.275944933292509e+16,1.5454997805822608e+16,1.8316301858667136e+16,4.446954745297434e+16,3.5851506157217015e+21,7.956485896885357e+17,2.080821290959723e+20,1.4682156617563822e+18,3.04700388569825e+18,1.9405586445580639e+18,1.7092932058933553e+18,2.1634262642543322e+18,1.6071698180772918e+17,3.1809599030765894e+17,4.968987897858402e+17,1.2615653737612802e+17,3.1978250198509092e+16,3.796190570088186e+16,9.088462316856131e+16,3.5851506157217015e+21,-2050467120220769.8,-2240749073114171.2,-3345508929846117.5,-2259989994913679.5,-159962352744333.12,-330220621917335.0,-513721152211880.94,-117138206564434.95,-26740233142212.883,-32154309613820.594,-81746853297576.94,-974092145865021.9,-901570105078135.1,-922296034067332.0,-886837287903198.0,20023988412103.582
397736.2576514942,7.321047228171702e+16,1.695693317636676e+20,1.289544888263523e+18,1.6741759940115784e+18,1.116728861737615e+18,1.0178307653661841e+18,1.1390969068907334e+18,8.436948146534744e+16,1.704589205280111e+17,2.6331363202371827e+17,6.275944899830701e+16,1.5454997825044894e+16,1.8316301824825052e+16,4.4469547453083416e+16,3.5861023072275975e+21,7.956487760823927e+17,2.0817065309948212e+20,1.4682181756996943e+18,3.049214925299025e+18,1.9408426217895194e+18,1.709387852176021e+18,2.1640714142467968e+18,1.607169818078654e+17,3.1809599032660205e+17,4.968988116830745e+17,1.2615653672060768e+17,3.1978250238056816e+16,3.7961905630695144e+16,9.08846231687842e+16,3.5861023072275975e+21,-2050584407867484.2,-2241084198553826.8,-3348008572042946.5,-2260682530315405.0,-159962352744473.28,-330220621937830.06,-513721175663092.4,-117138205977585.83,-26740233177922.906,-32154309550890.766,-81746853297786.28,-975019358031816.2,-901942735047795.4,-922545962170936.9,-887003829451975.2,20023981970000.94
401714.6202280091,7.321049111063187e+16,1.6963749387702954e+20,1.289546905745378e+18,1.675371070604145e+18,1.1168844868779712e+18,1.0178843516891722e+18,1.139426656330111e+18,8.436948146541248e+16,1.7045892053733075e+17,2.6331364276179843e+17,6.275944867841253e+16,1.545499784399943e+16,1.8316301793761384e+16,4.446954745318298e+16,3.587013779467389e+21,7.956489540538842e+17,2.082556029996187e+20,1.4682204664871793e+18,3.0513481303360584e+18,1.941110317951107e+18,1.7094761890706988e+18,2.1646877570213821e+18,1.6071698180798845e+17,3.180959903437625e+17,4.968988317053794e+17,1.2615653609395384e+17,3.1978250277057984e+16,3.796190556627141e+16,9.088462316898768e+16,3.587013779467389e+21,-2050693878797769.8,-2241400099688465.5,-3350420402618485.0,-2261344175752245.5,-159962352744600.44,-330220621956394.8,-513721197106071.56,-117138205416414.38,-26740233213140.42,-32154309493124.777,-81746853297977.16,-975915784070989.9,-902297771376316.9,-922781070787236.6,-887159682404375.2,20023975837574.566
405732.7664302892,7.321050912829552e+16,1.6970285769310978e+20,1.2895487423449958e+18,1.676523480258818e+18,1.1170310432629946e+18,1.0179343260822703e+18,1.1397414460066446e+18,8.436948146547112e+16,1.704589205457734e+17,2.633136525778501e+17,6.275944837284204e+16,1.5454997862631534e+16,1.8316301765271956e+16,4.446954745327338e+16,3.587886209283408e+21,7.95649124451664e+17,2.0833707773836565e+20,1.4682225518886874e+18,3.0534050444548716e+18,1.9413624245722355e+18,1.7095585705850458e+18,2.1652761163877568e+18,1.6071698180810064e+17,3.180959903593089e+17,4.968988500081983e+17,1.2615653549538285e+17,3.1978250315398896e+16,3.7961905507187256e+16,9.088462316917229e+16,3.587886209283408e+21,-2050795971366872.8,-2241697593635204.5,-3352746152956009.0,-2261975812466088.5,-159962352744715.9,-330220621973219.94,-513721216707630.2,-117138204880295.92,-26740233247743.562,-32154309440149.133,-81746853298150.66,-976781969933314.5,-902635802826663.9,-923002029511575.6,-887305405074949.0,20023969998368.164
409791.0940945921,7.321052641877768e+16,1.697655028649741e+20,1.2895504126319427e+18,1.6776340944020618e+18,1.1171689262168524e+18,1.0179808940310801e+18,1.1400417172592876e+18,8.43694814655248e+16,1.7045892055342528e+17,2.6331366154828102e+17,6.275944808115815e+16,1.5454997880910742e+16,1.8316301739156388e+16,4.446954745335578e+16,3.5887207662691853e+21,7.956492881520873e+17,2.0841517567748247e+20,1.4682244484475008e+18,3.0553872331037317e+18,1.941599620600336e+18,1.7096353356544735e+18,2.1658373192271068e+18,1.6071698180820218e+17,3.180959903733985e+17,4.9689886673404576e+17,1.261565349240363e+17,3.1978250353017084e+16,3.796190545302705e+16,9.088462316934029e+16,3.5887207662691853e+21,-2050891105289732.8,-2241977482622853.5,-3354987579554058.5,-2262578325132425.5,-159962352744820.5,-330220621988459.1,-513721234619855.8,-117138204368444.83,-26740233281702.7,-32154309391589.94,-81746853298308.58,-977618470924991.8,-902957414029385.6,-923209492441930.4,-887441535879218.9,20023964283774.54
413890.005035538,7.321054296478998e+16,1.6982550848676345e+20,1.2895519301559532e+18,1.6787037957093018e+18,1.1172985232044856e+18,1.0180242520931629e+18,1.1403279123588813e+18,8.436948146557298e+16,1.7045892056035235e+17,2.6331366974345658e+17,6.2759447802965176e+16,1.5454997898797838e+16,1.831630171522938e+16,4.446954745343057e+16,3.5895186115564085e+21,7.956494448176672e+17,2.0848999451220076e+20,1.4682261715488632e+18,3.057296281455941e+18,1.9418225715230426e+18,1.7097068084739715e+18,2.1663721940738355e+18,1.6071698180829398e+17,3.180959903861531e+17,4.968988820141894e+17,1.2615653437913776e+17,3.197825038983102e+16,3.79619054034064e+16,9.088462316949304e+16,3.5895186115564085e+21,-2050979682050744.0,-2242240552944425.8,-3357146461688483.0,-2263152600338621.0,-159962352744915.03,-330220622002256.7,-513721250984001.44,-117138203880209.56,-26740233314920.562,-32154309347098.03,-81746853298452.05,-978425851033231.2,-903263184369362.6,-923404097542231.4,-887568593465394.1,20023958773666.66
418029.9050858934,7.32105586442783e+16,1.6988295302492258e+20,1.2895533075051617e+18,1.6797334769067763e+18,1.1174202133618377e+18,1.0180645881016698e+18,1.1406004737427866e+18,8.436948146561678e+16,1.7045892056663427e+17,2.633136772278297e+17,6.2759447537816936e+16,1.5454997916265192e+16,1.831630169332331e+16,4.446954745349847e+16,3.5902808966199703e+21,7.956495931668925e+17,2.0856163118558246e+20,1.468227735486238e+18,3.059133792272329e+18,1.9420319285600899e+18,1.709773298835703e+18,2.1668815696852127e+18,1.607169818083771e+17,3.180959903977192e+17,4.968988959688357e+17,1.261565338598097e+17,3.197825042578357e+16,3.796190535797732e+16,9.088462316963168e+16,3.5902808966199703e+21,-2051062085315385.8,-2242487574013828.8,-3359224598988180.0,-2263699525050192.5,-159962352745000.53,-330220622014764.1,-513721265928545.9,-117138203414770.94,-26740233347365.34,-32154309306361.492,-81746853298582.33,-979204682178076.2,-903553687232844.6,-923586466073441.0,-887687076780043.8,20023953692301.938
422211.20413675235,7.321057364545486e+16,1.6993791425103164e+20,1.2895545563619876e+18,1.6807240395402634e+18,1.117534367067287e+18,1.0181020813779263e+18,1.1408598432495485e+18,8.436948146565622e+16,1.704589205723249e+17,2.6331368406071504e+17,6.275944728530802e+16,1.5454997933289136e+16,1.831630167327489e+16,4.446954745356e+16,3.591008762106958e+21,7.956497350233219e+17,2.0863018180484422e+20,1.468229153524606e+18,3.0609013837048177e+18,1.9422283279255951e+18,1.709835102481583e+18,2.1673662736112486e+18,1.607169818084521e+17,3.1809599040819814e+17,4.968989087086182e+17,1.2615653336525798e+17,3.1978250460825936e+16,3.7961905316401464e+16,9.088462316975746e+16,3.591008762106958e+21,-2051138681373453.5,-2242719297484775.2,-3361223808957889.5,-2264219985073488.5,-159962352745077.84,-330220622026094.1,-513721279571667.3,-117138202971452.42,-26740233378989.938,-32154309269089.742,-81746853298700.36,-979955543544571.2,-903829489048420.0,-923757202189824.1,-887797465270019.5,20023948794308.58
426434.31617811986,7.321058792544557e+16,1.699904691760009e+20,1.2895556875567816e+18,1.68167639272345e+18,1.1176413455569256e+18,1.018136902948655e+18,1.1411064613556652e+18,8.436948146569171e+16,1.7045892057747338e+17,2.6331369029668656e+17,6.275944704500549e+16,1.5454997949841586e+16,1.8316301654938216e+16,4.4469547453615784e+16,3.591703336692972e+21,7.956498701933412e+17,2.086957415593441e+20,1.46823043796147e+18,3.062600687063539e+18,1.9424123901656876e+18,1.709892501462985e+18,2.1678271307688714e+18,1.607169818085199e+17,3.180959904176763e+17,4.9689892033532966e+17,1.2615653289463099e+17,3.197825049489958e+16,3.796190527837582e+16,9.088462316987142e+16,3.591703336692972e+21,-2051209819569965.2,-2242936456476223.0,-3363145924442836.0,-2264714863530984.5,-159962352745147.53,-330220622036346.5,-513721292022931.7,-117138202549440.14,-26740233409728.477,-32154309234993.527,-81746853298807.31,-980679020842224.9,-904091148511589.4,-923916892381565.6,-887900219086469.4,20023944120828.25
430699.65933990106,7.321060152474563e+16,1.7004069398537188e+20,1.2895567111191598e+18,1.6825914518673418e+18,1.1177415005828397e+18,1.0181692157699494e+18,1.1413407664202646e+18,8.43694814657238e+16,1.7045892058214656e+17,2.6331369598569818e+17,6.275944681652052e+16,1.545499796591114e+16,1.8316301638179644e+16,4.446954745366616e+16,3.592365735971952e+21,7.956499989001596e+17,2.0875840463992393e+20,1.4682316001851459e+18,3.0642333445507354e+18,1.942584719569604e+18,1.7099457645117379e+18,2.1682649620307402e+18,1.6071698180858077e+17,3.180959904262817e+17,4.968989309421343e+17,1.2615653244716758e+17,3.1978250527981228e+16,3.7961905243623384e+16,9.088462316997434e+16,3.592365735971953e+21,-2051275832768858.8,-2243139764869727.2,-3364992791085115.0,-2265185039335569.0,-159962352745210.22,-330220622045654.0,-513721303381876.25,-117138202148148.42,-26740233439578.637,-32154309203839.39,-81746853298904.03,-981375705522239.6,-904339215798585.5,-924066105271406.1,-887995779310504.1,20023939720235.33
435007.6559333001,7.32106145296406e+16,1.7008866397710126e+20,1.2895576363272192e+18,1.6834701373904924e+18,1.117835174114824e+18,1.018199174955095e+18,1.1415631939443334e+18,8.436948146575253e+16,1.7045892058638243e+17,2.6331370117377347e+17,6.27594465994152e+16,1.545499798147838e+16,1.8316301622867564e+16,4.44695474537118e+16,3.592997061382159e+21,7.956501220507872e+17,2.0881826416136415e+20,1.4682326507306322e+18,3.06580100695986e+18,1.9427459036554637e+18,1.709995147417239e+18,2.1686805828418772e+18,1.607169818086356e+17,3.180959904340805e+17,4.968989406148604e+17,1.2615653202200619e+17,3.197825056003025e+16,3.796190521187096e+16,9.088462317006731e+16,3.592997061382159e+21,-2051337037820050.8,-2243329916711306.0,-3366766264698271.0,-2265631385712825.5,-159962352745266.6,-330220622054092.9,-513721313740254.56,-117138201766759.2,-26740233468486.465,-32154309175372.797,-81746853298991.47,-982046194049766.5,-904574231857637.5,-924205391282037.2,-888084568268792.0,20023935412326.797
439358.7324926331,7.321062685911398e+16,1.701344535004433e+20,1.2895584717544668e+18,1.6843133734310428e+18,1.1179226980835512e+18,1.018226928004235e+18,1.1417741758452646e+18,8.436948146577874e+16,1.704589205902103e+17,2.6331370590326358e+17,6.2759446393289816e+16,1.5454997996538086e+16,1.8316301608885616e+16,4.446954745375288e+16,3.5935983991735714e+21,7.956502387766111e+17,2.0887541208611694e+20,1.4682335993328435e+18,3.0673053313789164e+18,1.942896512726931e+18,1.7100408934063685e+18,2.1690748018648993e+18,1.6071698180868477e+17,3.18095990441128e+17,4.9689894943250714e+17,1.261565316183634e+17,3.19782505910358e+16,3.796190518287742e+16,9.088462317015149e+16,3.5935983991735714e+21,-2051393736021096.0,-2243507585681447.5,-3368468208685781.0,-2266054768740695.5,-159962352745317.22,-330220622061709.7,-513721323182974.8,-117138201404598.8,-26740233496455.95,-32154309149375.24,-81746853299070.42,-982691087149418.4,-904796727715419.2,-924335282403149.5,-888166989800300.6,20023931419153.08
443753.31981755944,7.321063863146762e+16,1.701781358980462e+20,1.2895592253146404e+18,1.6851220865476984e+18,1.1180043941682117e+18,1.018252615041221e+18,1.1419741397536975e+18,8.43694814658017e+16,1.704589205936801e+17,2.6331371021281286e+17,6.275944619774693e+16,1.5454998011079466e+16,1.831630159613007e+16,4.446954745379009e+16,3.594170819420406e+21,7.95650350368347e+17,2.089299391520864e+20,1.468234454977576e+18,3.0687479788738796e+18,1.94303709950632e+18,1.7100832335353556e+18,2.1694484196672074e+18,1.6071698180872896e+17,3.180959904475168e+17,4.968989574671304e+17,1.2615653123545915e+17,3.1978250620975628e+16,3.796190515642747e+16,9.088462317022722e+16,3.594170819420406e+21,-2051446213606613.0,-2243673424666715.5,-3370100491414948.5,-2266456045939510.5,-159962352745362.6,-330220622068619.8,-513721331787068.5,-117138201060931.5,-26740233523465.15,-32154309125666.3,-81746853299141.58,-983310989063700.5,-905007223917391.6,-924456292124120.5,-888243429679383.9,20023927631679.414
